ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS: Potato, Cooked Marinated Beef (21%) (British Beef, Red Wine, Garlic Puree, Tomato Puree, Potato Starch, Black Treacle, Cornflour, Salt, Black Pepper, Oregano), Water, Onion, Ale (Barley) (3.5%), Red Wine (3.5%), Mature Cheddar Cheese (Cows'Milk) (2.5%), Rapeseed Oil, Polenta, Beef Juices, Tomato Puree, Worcester Sauce (Water, Spirit Vinegar, Sugar, Tamarind Extract, Onion, Garlic, Ginger, Concentrated Lemon Juice, Clove, Chilli), Brown Sauce (Water, Molasses, Sugar, Apple Puree, Acid: Acetic Acid; Thickener: Modified Maize Starch; Salt, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Spirit Vinegar, Tomato Puree, Cloves), Beef Gelatine, Brown Sugar, Cornflour, Salt, Garlic Puree, Colour: Plain Caramel; Fortified British Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Rosemary, Butter (Cows'Milk), Black Pepper, Thyme, Caramelised Sugar Syrup.","['potato', 'maize', 'cheese', 'butter', 'beef', 'apple', 'wine', 'tomato', 'onion']",9
"British Free Range Chicken (19%),Milk,Rice Flour,Butter,Leek (7%),DoubleCream,Ham (5%) (British Free Range Pork Leg, Salt, Preservatives (Potassium Nitrate, Sodium Nitrite)),Onion,CheddarCheese,Maize Starch,Cornflour,White Wine,Tapioca Starch,SoyaFlour,Free RangeEgg,Garlic,Vegetable Fibre,Wholegrain Mustard (Water,MustardSeeds, Spirit Vinegar, Salt, White Wine Vinegar, Sugar, Spices),Maltodextrin,Salt,Thickener (Cellulose),Natural Flavouring,Potato Starch,Raising Agents (Sodium Acid Pyrophosphate, Sodium Bicarbonate),Sugar,Chive,Black Pepper,Dried Onion,Thyme","['potato', 'chicken', 'pork', 'maize', 'butter', 'wine', 'milk', 'onion', 'rice']",9
"Carrots (14%),Cauliflower (14%),Onion,Chopped Tomatoes (Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid),Potato (12%),WheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin),Water,Double Cream (Milk),Spinach (7%),Vegetable Oils (Sustainable Palm Oil*, Rapeseed Oil),SpeltFlour,Apricots (3%) (Apricots, Rice Flour, Preservative:Sulphur Dioxide),Rapeseed Oil,Balsamic Onion Chutney (2%) (Red Onions, Red Wine Vinegar, White Onions, Demerara Sugar, Muscovado Sugar, Cornflour, Balsamic Vinegar (Wine Vinegar, Concentrated Grape Must), Salt, Ground Black Pepper),Medium Fat Hard Cheese (Milk),Red Split Lentils,Butter (Milk),Garlic PurÃ©e,WheatFlour,Salt,Coriander,Golden Linseeds (<1%),Brown Linseeds (<1%),Vegetable Stock,Poppy Seeds (<1%),Curry Powder (<1%) (containsMustard),Ground Cayenne Pepper (<1%),Ground Paprika (<1%)","['potato', 'grape', 'cheese', 'butter', 'wine', 'tomato', 'milk', 'onion', 'rice']",9
"Soulful Cheese 57% [Semi Skimmed, Cheese Mix (contains, Mozzarella, Cheddar, Dairy Product), Butter (), Gluten Free Flour [Rice, Potato, Tapioca, Maize, Buckwheat], Dijon[Water,Seeds, Spirit Vinegar, Salt]], Cooked Macaroni 21% [DurumSemolina, Water, Rapeseed Oil], Soulful Korean BBQ Sauce 11% [Soulful Hoisin Sauce [Sugar, Miso Paste [Water,Beans, Rice, Salt], Tamari [Water,Beans, Salt, Alcohol], Sriracha Sauce, Tomato Paste, Rice Vinegar, Garlic Puree, Sesame Oil, Pepper, Star Anise, Chinese 5 Spice], Tomato Paste, Water, Rice Vinegar, Ginger Puree, Sherry Vinegar [Wine Vinegar, Concentrated Grape Must], Honey, Sriracha Sauce [Chilli, Sugar, Salt, Garlic, Distilled Vinegar, Preservative [Potassium Sorbate, Sodium Hydrogen]], Xanthan Gum, Garlic Puree, Five Spice Powder, Star Anise], Kimchi 8% [Water, Mirin [Glucose Syrup, Water, Fermented Rice Extract, Sugar, Spirit Vinegar, Acidity Regulator: E338, Cane Molasses], Sugar, Sea Salt, Sliced White Cabbage, Gochujang [Corn Syrup, Red Pepper, Seasoning, Rice, Water, Sea Salt, Red Pepper Powder, Grain Alcohol,Bean,Bean Powder, Glutinous Rice, Rice Flour, Koji], Ginger Puree], Kale, Seed Mix 0.3% (Black, Sunflower & Golden Linseed)","['potato', 'maize', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'cane', 'rice']",9
"Egg Pasta (DurumSemolina, Water, Pasteurised Free-Range), Tomatoes, Cream (),, Red Wine, British Beef (8%), Cheddar Cheese (), Smoked Bacon (Pork, Water, Salt, Preservatives: Sodium Nitrate, Sodium Nitrite, Potassium Nitrate, Antioxidant Sodium Ascorbate*), British Pork (5%), Onions, Water, Tomato PurÃ©e, Carrots,Flour, Mozzarella Cheese (),, Sunflower Oil, Butter (), Balsamic Vinegar, Chicken Liver, Cornflour, Beef Stock (British Beef, Yeast Extract, Salt, Tomato PurÃ©e, Molasses, Lemon Juice Concentrate, Onion Powder), Garlic PurÃ©e, Fresh Parsley, Salt, Oregano, Sugar, Black Pepper, Star Anise, Nutmeg, White Pepper, *Used in the curing of Smoked Bacon","['chicken', 'pork', 'cheese', 'butter', 'beef', 'egg', 'wine', 'tomato', 'onion']",9
"Mashed Potato (36%) [Potatoes (Sodium), Butter (), Cream (,), SkimmedPowder, Salt, Preservative: Potassium Sorbate; White Pepper], Pork Sausages (26%) [Pork (80%), Water, Rusk (Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt), Salt, Stabiliser: Tetrapotassium Diphosphates; Yeast Extract, Preservative: Sodium; Antioxidant: Sodium Ascorbate; Pepper Extract, Nutmeg Extract, Natural Sheep Casing], Red Wine Gravy (16%) (Water, Onions, Beef Demi Glaze (,), Thickener: Modified Waxy Maize Starch, Worcestershire Sauce (,), Red Wine (), Chicken Bouillon (), Vegetable Bouillon (,), Garlic Puree, Caramelized Powder, Stabilizer: Xanthan Gum, Thyme, Preservative: Potassium Sorbate, White Pepper), Peas (12%) (Peas, Salt, Preservative: Potassium Sorbate), Caramelised Red Onion (10%) (Red Onions, Balsamic Vinegar (), Brown Sugar, Garlic Puree, Coriander, Cinnamon, Chilli Flakes)","['potato', 'chicken', 'pork', 'maize', 'butter', 'beef', 'wine', 'peas', 'onion']",9
"Beef (15%), Cooked Free Range Egg Pasta Sheet (Water, DurumSemolina, Pasteurised Free Range, Pasteurised Free RangeAlbumen), Pork (15%), Tomatoes, Red Wine, Whole, Single Cream (), Tomato PurÃ©e, Onion, Cornflour, Smoked Bacon (Pork, Water, Salt, Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)), Fortified Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Carrot, Medium Mature Cheddar Cheese (), Extra Mature Cheddar Cheese (),, Rapeseed Oil, Skimmed, Butter (), Beef Extract, White Balsamic Vinegar (White Wine Vinegar, Grape Must), Oregano, Salt, Garlic PurÃ©e, Parmigiano Reggiano Cheese (), Caramelised Sugar Powder, Parsley, Sugar, Concentrated Onion Juice, Black Pepper, Nutmeg, White Pepper, Ground Bay","['pork', 'cheese', 'grape', 'butter', 'beef', 'egg', 'wine', 'tomato', 'onion']",9
"Egg Pasta (DurumSemolina, Water, Pasteurised Free-Range), Tomatoes, Cream (),, Red Wine, British Beef (8%), Cheddar Cheese (), Smoked Bacon (Pork, Water, Salt, Preservatives: Sodium Nitrate, Sodium Nitrite, Potassium Nitrate, Antioxidant, Sodium Ascorbate*), British Pork (5%), Onions, Tomato PurÃ©e, Water, Carrots,Flour, Mozzarella Cheese (),, Sunflower Oil, Butter (), Balsamic Vinegar, Chicken Liver, Cornflour, Beef Stock (British Beef, Yeast Extract, Salt, Tomato PurÃ©e, Molasses, Lemon Juice Concentrate, Onion Powder), Garlic PurÃ©e, Fresh Parsley, Salt, Oregano, Sugar, Black Pepper, Star Anise, Nutmeg, White Pepper, *Don't worry, this is part of the traditional curing method of Smoked Bacon","['chicken', 'pork', 'cheese', 'butter', 'beef', 'egg', 'wine', 'tomato', 'onion']",9
"Water, British Beef (14%), Rice, Tomatoes, Red Kidney Beans, Red Peppers, Onions, Black-Eyed Beans, White Wine, Passata, Sweetcorn, Carrots, Cheddar Cheese (), Lemon Juice, Chorizo (Pork, Paprika, Salt, Garlic),, SunblushÂ® Tomatade (SunBlushÂ® Tomatoes, Tomato Concentrate, Sunflower Oil, Olive Oil, Salt, Oregano, Sugar, Garlic), Tomato PurÃ©e, Rapeseed Oil, Garlic PurÃ©e, Lime Juice, Soya Sauce (Water,Beans,, Salt, Alcohol), Honey, Beef Stock (British Beef, Yeast Extract, Salt, Tomato PurÃ©e, Molasses, Lemon Juice Concentrate, Onion Powder), Chicken Stock (Chicken, Dried Potato, Water, Yeast Extract, Salt, Chicken Fat), Cornflour, Parsley, Oregano, Red Pepper Flakes, Salt, Ground Cumin, Chipotle Chilli (Smoked Chipotle Chilli, Water, Vinegar, Sugar, Salt, Natural Flavouring, Garlic), Fortified Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), White Wine Vinegar, Ground Coriander, Smoked Paprika, Black Pepper, Chillies, Thyme, Paprika Oil, Ground Star Anise, Ground Bay Leaf","['potato', 'chicken', 'pork', 'cheese', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Beef (15%), Cooked Free Range Egg Pasta Sheet (Water, DurumSemolina, Pasteurised Free Range, Pasteurised Free RangeAlbumen), Pork (15%), Tomatoes, Red Wine, Whole, Single Cream (), Tomato PurÃ©e, Onion, Cornflour, Smoked Bacon (Pork, Water, Salt, Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)), Fortified Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Carrot, Medium Mature Cheddar Cheese (), Extra Mature Cheddar Cheese (),, Rapeseed Oil, Skimmed, Butter (), Beef Extract, White Balsamic Vinegar (White Wine Vinegar, Grape Must), Oregano, Salt, Garlic PurÃ©e, Parmigiano Reggiano Cheese (), Caramelised Sugar Powder, Parsley, Sugar, Concentrated Onion Juice, Black Pepper, Nutmeg, White Pepper, Ground Bay","['pork', 'cheese', 'grape', 'butter', 'beef', 'egg', 'wine', 'tomato', 'onion']",9
"Potato, Tomatoes, Carrot, Minced Beef (12%), Red Onion, Water, Mature Cheddar Cheese (), Apple Juice,, Cornflour, Red Pepper, Apple Puree, Tomato Paste (Roasted Tomato, Sunflower Oil, Water, Tomato Paste, Spirit Vinegar, Sugar, Sea Salt, Dried Garlic, Ground Black Pepper, Rosemary, Dried Basil), Garlic Puree, Tomato Puree, Beef Stock (Beef Extract, Yeast Extract, Water, Salt), Thyme, Basil, Medium Fat Hard Cheese (), Rapeseed Oil, Butter (), Worcester Sauce (Water, Spirit Vinegar, Sugar, Salt, Tamarind Paste, Onion Powder, Garlic Powder, Lemon Juice Concentrate, Ground Ginger, Ground Cloves, Chilli Powder), Balsamic Vinegar (Wine Vinegar, Concentrated Grape Must), Ground Bay","['potato', 'grape', 'cheese', 'butter', 'beef', 'apple', 'wine', 'tomato', 'onion']",9
"Cooked Pasta (40%) (Water, DurumSemolina), Peas (21%), Broccoli (18%), Semi Skimmed, Water, Cheese (4%) (Processed Gorgonzola () (Water, Gorgonzola Cheese (), Blue Cheese (), Curd (), Butter (), Starch (Potato and Rice), Salt, Whey Powder (),Protein), Vegetarian Gouda () (contains Natural Colour: Beta-Carotene), Parmesan Cheese (contains)), Sunflower Oil, Onion, Rice Starch, White Wine,Flour, Salt, Vegetable Stock (Dextrose, Salt, Carrot, Onion, Leeks, Shallots, Tomato, Paprika), Spices","['potato', 'leeks', 'cheese', 'butter', 'wine', 'tomato', 'peas', 'onion', 'rice']",9
"Allergy Advice: For allergens see highlighted ingredientsPotato, Salmon (Fish) (15%), Coloured Smoked Cod (9%) (Cod (Fish), Salt, Colours (Annatto, Curcumin)), Haddock (Fish) (7%), West Country Mature Cheddar Cheese (Milk) (6%), Cabbage, Smoked Cod (6%) (Cod (Fish), Salt), Rapeseed Oil, Potato Flake, SkimmedMilk, Leek, Horseradish Sauce (Horseradish, Rapeseed Oil, Spirit Vinegar, Water, Sugar, Single Cream (Milk), Salt, DriedEgg, Stabiliser (Xanthan Gum),MustardFlour), Fortified Wheat Flour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Wholegrain Mustard (Water,MustardSeed, White Wine Vinegar (White Wine Vinegar, Preservative (Sulphur Dioxide)), Salt, Cinnamon, Pimento), Salt, Smoked Salmon (Salmon (Fish), Salt), Shallot, Palm Oil, Maize Starch, Yeast Extract, Maltodextrin, Water, Sugar, Butter (Milk), Whey Protein Concentrate (Milk), Modified Maize Starch, Emulsifier (SoyaLecithins), Onion, Carrot, Tomato Powder, Tapioca Starch, Pepper Extract, Lovage, Stabiliser (Xanthan Gum)","['potato', 'maize', 'cheese', 'butter', 'fish', 'wine', 'tomato', 'milk', 'onion']",9
"Allergy Advice: For allergens see highlighted ingredientsPotato, Haddock (Fish) (19%), Smoked Haddock (18%) (Haddock (Fish), Salt, Colours (Curcumin, Annatto)), BÃ©chamel Sauce (SkimmedMilk, Salt, Palm Oil, Modified Maize Starch, Yeast Extract, Butter (Milk), Maltodextrin, Sugar, Whey Protein Concentrate (Milk), Emulsifier (SoyaLecithins), Water, Onion, Carrot, Tomato, Lovage)), Spinach, Rapeseed Oil, Naturally Apple Wood Smoked Cheddar Cheese (Milk) (5%), Shallot, Potato Flake, Smoked Salmon (1%) (Salmon (Fish), Salt), Dijon Mustard (Water, Spirit Vinegar,MustardFlour, Sea Salt,MustardHusk, Pimento, Turmeric), Fortified Wheat Flour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Salt, Pepper Extract","['potato', 'maize', 'cheese', 'butter', 'apple', 'fish', 'tomato', 'milk', 'onion']",9
"Allergy Advice: For allergens see highlighted ingredientsCooked Risotto Rice (Water, Risotto, Rice), Tomato, Onion, Cooked Marinated Chicken (7%) (Chicken (97%), Rapeseed Oil, Spices, Salt), Roasted Piquillo Red Peppers, King Prawn (King Prawn (Crustaceans), Water, Salt), Petits Pois, White Wine, Vegetable Oils (Rapeseed, Extra Virgin Olive), Chorizo (Pork, Salt, Paprika, Smoked Paprika, Garlic, Preservatives (Sodium Nitrite, Potassium Nitrate), Rosemary Extract), Water, Garlic, Tomato PurÃ©e, Spices, Garlic PurÃ©e, Cornflour, Salt, Fish Stock (Cod (Fish), Salt, Water, Mussels (Molluscs), Shallot White Wine, Olive Oil, Maize Starch, Onion Powder, Black Pepper)","['chicken', 'pork', 'maize', 'wine', 'tomato', 'rice', 'fish', 'onion', 'crustaceans']",9
"Allergy Advice: For allergens see highlighted ingredientsCooked Risotto Rice (37%) (Water, Risotto Rice), Tomato, Onion, Cooked Marinated Chicken (7%) (Chicken (97%), Rapeseed Oil, Spices (Paprika, Smoked Paprika, White Pepper), Salt), Roasted Piquillo Red Peppers, King Prawn (5%) (King Prawn (Crustaceans), Water, Salt), Petits Pois, White Wine, Vegetable Oils (Rapeseed, Extra Virgin Olive), Chorizo (3%) (Pork (95%), Salt, Paprika, Smoked Paprika, Garlic, Preservatives (Sodium Nitrite, Potassium Nitrate), Rosemary Extract), Water, Garlic, Tomato PurÃ©e, Spices, Garlic PurÃ©e, Cornflour, Salt, Fish Stock (Cod (Fish), Salt, Water, Mussels (Molluscs), Shallot, White Wine, Olive Oil, Maize Starch, Onion Powder, Black Pepper)","['chicken', 'pork', 'maize', 'wine', 'tomato', 'rice', 'fish', 'onion', 'crustaceans']",9
"Allergy Advice: For allergens see highlighted ingredientsWater, Shredded Chicken (21%) (Chicken Breast (97%), Rice Starch, Salt, Dextrose, Glucose Syrup), Tortillas (Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Dextrose, Sugar, Salt), Long Grain Rice, Onion, Tomato Paste, Rapeseed Oil, Red Pepper, Mature Cheddar Cheese (Cheese (Milk), Potato Starch), Garlic, Sweetcorn, Spices (containMustard), Black Turtle Beans, Sugar, Butter (Milk), Chipotle Chilli, Cornflour, Herbs, Red Chilli, Sunflower Oil, Salt, Concentrated Pineapple Juice, Chicken Extract, White Wine Vinegar, Sun Dried Tomato, Spirit Vinegar, Garlic Oil, Olive OIl, Dried Garlic, Concentrated Onion Juice, Basil Extract","['potato', 'chicken', 'cheese', 'butter', 'wine', 'tomato', 'milk', 'onion', 'rice']",9
"Allergy Advice: For allergens see highlighted ingredientsMinced Beef and Tomato Sauce (55%) (Minced Beef (25%), Water, Tomatoes, Onion, Tomato Puree, Red Pepper, Carrots, Cornflour, Garlic Puree, Worcester Sauce (Water, Spirit Vinegar, Sugar, Salt, Tamarind Paste, Onion Powder, Garlic Powder, Lemon Concentrate, Ground Ginger, Ground Cloves, Chilli Powder), Beef Stock (Beef Brisket, Water, Salt, Yeast Extract, Molasses, Tomato Paste, Natural Flavouring, Dried Onion Powder, Cornflour, Lemon Juice, Carob Powder), Agave Syrup, Dried Basil, Dried Oregano, Black Pepper, Dried Thyme), Dairy Free BÃ©chamel Sauce (36%) (Coconut Milk, Water, Dairy Free Style Cheese (Water, Coconut Oil, Modified Potato Starch, Maize Starch, Gluten FreeOatFibre, Modified Maize Starch, Thickeners (Carrageenan, Guar Gum), Salt, Natural Flavourings, Yeast Extract, Acidity Regulators (Lactic Acid, Sodium Lactate), Colour (Mixed Carotenes)), Cornflour, Tapioca Starch, White Pepper, Ground Nutmeg), Gluten Free Lasagne Sheets (8.8%) (Cornstarch,Egg,EggWhites, Rice Flour, Water, Vegetable Fibre, Thickeners (Guar Gum, Hydroxypropyl - Methylcellulose, Xanthan Gum), Extra Virgin Olive Oil)","['potato', 'maize', 'cheese', 'beef', 'egg', 'tomato', 'milk', 'onion', 'rice']",9
"Allergy Advice: For allergens see highlighted ingredientsMinced Beef and Tomato Sauce (56%) (Minced Beef (25%), Water, Tomatoes, Onion, Tomato PurÃ©e, Red Pepper, Mushrooms, Carrots, Cornflour, Garlic PurÃ©e, Worcester Sauce (Water, Spirit Vinegar, Sugar, Salt, Tamarind Paste, Onion Powder, Garlic Powder, Lemon Concentrate, Ground Ginger, Ground Cloves, Chilli Powder), Beef Stock (Beef Brisket, Water, Salt, Yeast Extract, Molasses, Tomato Paste, Natural Flavouring, Dried Onion Powder, Cornflour, Lemon Juice, Carob Powder), Agave Syrup, Dried Basil, Ground Black Pepper, Dried Oregano, Dried Thyme), Dairy Free Bechamel Sauce (33%) (Coconut Milk, Dairy Free Style Cheese (Water, Coconut Oil, Modified Potato Starch, Maize Starch, Gluten FreeOatFibre, Modified Maize Starch, Thickeners (Carrageenan, Guar Gum), Salt, Natural Flavourings, Yeast Extract, Acidity Regulators (Lactic Acid, Sodium Lactate), Colour (Mixed Carotenes)), Cornflour, Water, Tapioca Starch, Salt, White Pepper, Ground Nutmeg), Gluten Free Lasagne Sheets (11%) (Cornstarch,Egg,EggWhites, Rice Flour, Water, Vegetable Fibre, Thickeners (Guar Gum, Hydroxypropyl - Methylcellulose, Xanthan Gum), Extra Virgin Olive Oil)","['potato', 'maize', 'cheese', 'beef', 'egg', 'tomato', 'milk', 'onion', 'rice']",9
"Allergy Advice: For allergens see highlighted ingredientsReconstituted Mashed Potato (51%) (Water, Potato Flakes (Potato, Turmeric), Yeast Extract, White Pepper), Minced Beef Gravy (46%) (Water, Minced Beef (25%), Carrot, Onion, Modified Maize Starch, Peas,Celery, Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Flavouring (Starch, Flavourings, Salt, Colour (Paprika Extract), Sugar, Maltodextrin, Sunflower Oil), Tomato PurÃ©e, Salt, Caramelised Sugar, Yeast Extract, Beef Stock (Water, Yeast Extract, Beef Stock, Sugar, Salt, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Cornflour, Flavourings, Black Pepper, Aniseed), Sugar, Onion Powder, Black Pepper, Ground Bay Leaf,WheatGluten), Cheese Crumb Topping (2.7%) (Cheddar Cheese (Milk), Breadcrumbs (Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Yeast Extract, Salt, Dextrose)","['potato', 'maize', 'cheese', 'beef', 'wine', 'tomato', 'peas', 'milk', 'onion']",9
"Allergy Advice: For allergens see highlighted ingredientsPotato (26%),WheatFlour, Water, Cheese (10%) (Cheese (Milk), Potato Starch, Colours (Annatto, Carotenes), Preservative (Sodium Nitrate), Firming Agent (Calcium Chloride)), Ham (8%) (Pork (69%), Water, Stabilisers (Triphosphates, Sodium Phosphates), Smoke Flavouring, Dextrose, Salt, Flavouring, Antioxidants (Ascorbic Acid, Sodium Ascorbate), Preservative (Sodium Nitrite)), Sunflower Oil, Dextrin,EggYolk, Salt, Dextrose, Pea Flour, Butter (Milk), Yeast, Sugar,WheatStarch, Flavouring, Pea Protein, Potato Starch,RyeFlour,WheatGluten, Rice Starch,MilkPowder, Beef Gelatine, Spices, Raising Agents (Diphosphates, Sodium Carbonates), Caramelised Sugar, Emulsifier (Citric Acid Esters of Mono-and Diglycerides of Fatty Acids), Colours (Paprika Extract, Carotenes), Garlic Powder, Onion Powder, Tomato Powder, Preservatives (Potassium Sorbate, Sodium Nitrite, Sodium Acetates, Potassium Lactate), Acidity Regulator (Citric Acid), Glucose Syrup, Smoke Flavouring, Pork, Antioxidant (Sodium Ascorbate, Sodium Citrates), Herbs, Garlic, Bell Pepper, Onion","['potato', 'pork', 'cheese', 'butter', 'beef', 'tomato', 'milk', 'onion', 'rice']",9
"Allergy Advice: For allergens see highlighted ingredientsWater, SautÃ©ed Potatoes (24%) (Potato, Sunflower Oil, Rice Flour, Potato Starch, Dextrin, Salt, Dextrose, Turmeric), Chargrilled Chicken Breast Pieces (11%) (Chicken Breast, Corn Starch, Salt), Half Cream (Milk), Ham Hock (8%) (Pork, Salt, Stabiliser (Diphosphates, Triphosphates), Antioxidant (Sodium Ascorbate), Preservative (Sodium Nitrite)), Onion, Fortified Wheat Flour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Kentish Cider, Leek (2%), Regato Cheese (Milk), Olive Oil, Cornflour, Parsley, Garlic, Unsalted Butter (Milk), Onion Powder, Yeast Extract, Rapeseed Oil,MustardSeed,BarleyMalt Vinegar, Salt, Sugar, Spirit Vinegar, Yeast, Flavouring, Chicken Extract, Black Pepper, Thickener (Agar), White Pepper, Sea Salt, White Wine Vinegar, Spices","['potato', 'chicken', 'pork', 'cheese', 'butter', 'wine', 'milk', 'onion', 'rice']",9
"INGREDIENTS:guinea fowl (80%), pork shoulder (6%), Sprucewood smoked dry cured streaky bacon (3%) (pork belly, salt, preservatives (potassium nitrate, sodium nitrite), antioxidant (sodium ascorbate)), dried apricots, unsalted butter (milk), sugar, red onion, water, onion, dried cranberries, pea flakes, potato starch, sherry (0.3%), muscovado sugar, salt, rice flour, white wine vinegar, sage, wine vinegar, bay leaf, redcurrant juice from concentrate, parsley, maize starch, grape must, white pepper, ginger, thyme, basil, preservative (sodiummetabisulphite), sunflower oil, sea salt, gelling agent (pectin), black pepper.","['potato', 'pork', 'maize', 'grape', 'butter', 'wine', 'milk', 'onion', 'rice']",9
