ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS:Tomato tortilla wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, disodium diphosphate, malic acid), tomato powder, sugar, pepper, paprika, salt, basil,wheatstarch), mozzarella cheese (milk) (23%), roasted tomatoes (8%) (roasted tomatoes, rapeseed oil, salt, garlic, oregano), rocket, water, basil pesto (sunflower oil, basil, vegetarian medium fat hard cheese (milk), salt, antioxidant (ascorbic acid), acidity regulator (citric acid), rapeseed oil, basil, cornflour, pasteurised free rangeegg, spirit vinegar, black pepper, sugar, thickener (pectin), concentrated lemon juice.INGREDIENTS:Spinach wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, spinach, parsley, rapeseed oil, sugar, raising agents (sodium bicarbonate, sodium phosphates, malic acid) salt,wheatstarch), chana masala (15%) (spinach, water, shallots, chickpeas, tomatoes, sugar, mango, tomato juice, spirit vinegar, red chilli purÃ©e, garlic purÃ©e, salt, ginger purÃ©e, rapeseed oil, cumin, cornflour, lemon juice, coriander powder, cumin seeds, brownmustardseeds, cardamom powder, turmeric powder, fenugreek, fennel seeds, coriander, clove powder, chilli powder, garlic, oregano, cinnamon, black pepper, ginger, cloves), onion bhaji (11%) (onion, rapeseed oil, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), maize flour, yellow split peas, chickpeas, coriander, salt, ginger purÃ©e, fenugreek, cumin powder, cumin seeds, chilli powder, raising agent (sodium bicarbonate), turmeric, coriander powder, ginger powder, black pepper, clove powder, cardamom powder, nutmeg, star anise), red peppers, spinach, chickpeas (7%), coconut mayonnaise (rapeseed oil, water, coconut extract, pasteurised free rangeeggyolk, sugar, white wine vinegar, desiccated coconut, salt, cornflour), water, cornflour.INGREDIENTS:Wheat tortilla wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, malic acid, disodium diphosphate), sugar, salt,wheatstarch), mature Cheddar cheese (milk) (23%), pickle (10%) (carrots, sugar, swede, onion,barleymalt vinegar, water, spirit vinegar, cauliflower, tomato paste, apple pulp, dates, salt, modified maize starch, rice flour, colour (sulphiteammonia caramel), onion powder, concentrated lemon juice, spices, colouring food (roastedbarleymalt extract), spice and herb extracts (herb extract), lettuce, mayonnaise (water, rapeseed oil, pasteurised free rangeegg, cornflour, spirit vinegar, sugar, thickener (pectin), concentrated lemon juice), tomato, water, rapeseed oil, cornflour, salt, garlic, oregano.INGREDIENTS:Chilli wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, sugar, rapeseed oil, raising agents (sodium carbonate, malic acid, disodium diphosphate), onion powder, chilli, salt, red bell peppers, garlic powder, spice extracts, colour (paprika extract), cumin,wheatstarch, oregano, garlic), salsa (12%) (tomato, water, sugar, red wine vinegar, tomato paste, green pepper, cornflour, spirit vinegar, blackmustardseeds, onion powder, black pepper, cayenne pepper), kidney beans (10%), pinto beans (7%), black eyed beans (7%), lettuce, yellow peppers, red peppers, red onion, water, coriander, cornflour.","['maize', 'cheese', 'apple', 'wine', 'tomato', 'peas', 'milk', 'onion', 'rice']",9
"INGREDIENTS:fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, low fat soft cheese (milk), tomato, lemon and thyme roasted vegetables (6%) (red pepper, yellow pepper, red onion, courgette, sunflower oil, wine vinegar, grape must, lemon zest, thyme, colour (sulphite ammonia caramel)), Brie cheese (milk) (4%), goats cheese (milk) (4%), gooseberry chutney (gooseberries, onion, sugar, water, concentrated apple juice, cider vinegar, cornflour, gelling agent (pectin), salt, ginger purÃ©e), feta cheese (milk) (3%), sunflower oil, semi dried roasted tomatoes (3%) (tomato, sunflower oil, salt, garlic, oregano), mozzarella cheese (milk) (3%), barmarked yellow peppers (yellow pepper, rapeseed oil), grapes (2%), Taggiasca olives, tomato purÃ©e, basil, olive oil, tomatoes, sugar, medium fat hard cheese (milk), apples, pine nuts (1.0%),barleymalt vinegar, redcurrants, extra virgin olive oil, salt, durumwheatsemolina, red onion, single cream (milk), sultanas (sultanas, sunflower oil), yeast, lemon juice, sun dried tomato, onion, balsamic vinegar (wine vinegar, grape must, colour (sulphite ammonia caramel)), maltedbarleyflour, white wine vinegar, black pepper, ground ginger, garlic powder, marjoram, oregano, thyme, parsley.","['nuts', 'grape', 'cheese', 'olives', 'apple', 'wine', 'tomato', 'milk', 'onion']",9
"Pork (25%), FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), water, Cheddar cheese (milk) (9%), CHORIZO (5%) (pork, water, salt, lactose (milk), paprika, maize dextrose, sugar,milkproteins, garlic, colour paprika extract, acidity regulator sodium citrates, spices, antioxidant sodium erythorbate, rosemary extract, preservative sodium nitrite, starter culture, presevative potassium nitrate), RUSK (FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), salt, raising agent ammonium carbonates), diced red pepper, sugar, pasteurised free rangeegg, onion, butter (milk), skimmedmilkpowder, paprika, yeast, salt, white wine vinegar, tomato paste, cornflour, potato starch, garlic purÃ©e, maize dextrose, onion powder, stabiliser diphosphates, black pepper, chilli powder, marjoram, parsley, concentrated lemon juice","['potato', 'maize', 'pork', 'cheese', 'butter', 'wine', 'tomato', 'milk', 'onion']",9
"INGREDIENTS:Aberdeen Angus beef (56%), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), mozzarella cheese (milk) (6%), water, red peppers, yellow peppers, palm oil, semi dried cherry tomato, rice flour, rehydrated (potato), sun dried tomato, rapeseed oil, salt, olive oil, white wine vinegar, sunflower oil, sea salt, green olives, garlic purÃ©e, maize starch, capers, paprika, preservatives sodiumsulphite, potassium sorbate, black pepper, rosemary, maize dextrose, antioxidant sodium ascorbate.","['potato', 'maize', 'cheese', 'beef', 'olives', 'wine', 'tomato', 'milk', 'rice']",9
"INGREDIENTS:white bread with added wholemeal (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, wholemealwheatflour, yeast, salt, spirit vinegar,wheatprotein, emulsifiers (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), preservative (calcium propionate), rapeseed oil, palm fat, palm oil), tuna (fish) (31%), sweetcorn (10%), mayonnaise (rapeseed oil, water, pasteurised free rangeeggyolk, spirit vinegar, sugar, cornflour, concentrated lemon juice, salt), reduced fat mayonnaise (water, rapeseed oil, spirit vinegar, cornflour, pasteurised free rangeeggyolk, sugar, citrus fibre, stabiliser (pectin), salt, concentrated lemon juice), black pepper.INGREDIENTS:wholemeal bread (wholemealwheatflour, water, yeast, salt,wheatprotein, spirit vinegar, emulsifiers (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), rapeseed oil, palm fat, palm oil), cucumber (19%), wild red salmon (16%) (sockeye salmon (fish), salt), wild pink salmon (15%) (pink salmon (fish), salt), lemon vinaigrette (rapeseed oil, water, white wine vinegar, spirit vinegar, sugar, parsley, lemon zest, cornflour,mustardseeds, concentrated lemon juice, salt, cracked black pepper, garlic powder, ground black pepper), black pepper.INGREDIENTS:oatmeal bread (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water,oatmeal,wheatbran, yeast, salt,wheatprotein, spirit vinegar, emulsifiers (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), rapeseed oil, maltedbarleyflour, palm oil, palm fat), Scottish smoked salmon (28%) (salmon (fish), salt, demerara sugar), reduced fat soft cheese (milk) (12%), full fat soft cheese (milk) (12%), unsalted butter (milk), black pepper, concentrated lemon juiceINGREDIENTS:oatmeal bread (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water,oatmeal,wheatbran, yeast, salt,wheatprotein, spirit vinegar, emulsifiers (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), rapeseed oil, maltedbarleyflour, palm oil, palm fat), prawns (crustaceans) (38%), mayonnaise (rapeseed oil, water, pasteurised free rangeeggyolk, spirit vinegar, sugar, cornflour, concentrated lemon juice, salt), black pepper.","['bread', 'cheese', 'citrus', 'butter', 'fish', 'oatmeal', 'wine', 'milk', 'crustaceans']",9
"INGREDIENTS:Malted bread (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, maltedwheatflakes,wheatbran,wheatprotein, yeast, maltedbarleyflour, salt, emulsifiers (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), spirit vinegar, maltedwheatflour, rapeseed oil, flour treatment agent (ascorbic acid), palm fat,wheatflour, palm oil,wheatstarch), mature Cheddar cheese (milk) (30%), pickle (10%) (carrots, sugar, swede, onion,barleymalt vinegar, water, spirit vinegar, cauliflower, tomato paste, apple pulp, dates, salt, modified maize starch, rice flour, colour (sulphiteammonia caramel), onion powder, concentrated lemon juice, spices, colouring food (roastedbarleymalt extract), spice and herb extracts), butter (milk).","['bread', 'cheese', 'maize', 'butter', 'apple', 'tomato', 'milk', 'onion', 'rice']",9
"British Free Range Chicken (19%),Milk, Rice Flour ,Butter, Leek (7%), DoubleCream, Ham (5%) (British Free Range Pork Leg, Salt, Preservatives (Potassium Nitrate, Sodium Nitrite)), Onion, CheddarCheese, Maize Starch, Cornflour, White Wine, Tapioca Starch,SoyaFlour, Free RangeEgg, Garlic, Vegetable Fibre, Wholegrain Mustard (Water,MustardSeeds, Spirit Vinegar, Salt, White Wine Vinegar, Sugar, Spices), Maltodextrin, Salt, Thickener (Cellulose), Natural Flavouring, Potato Starch, Raising Agents (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Sugar, Chive, Black Pepper, Dried Onion, Thyme","['potato', 'chicken', 'pork', 'maize', 'butter', 'wine', 'milk', 'onion', 'rice']",9
"Carrots (14%), Cauliflower (14%), Onion, Chopped Tomatoes (Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Potato (12%),WheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Double Cream (Milk), Spinach (7%), Vegetable Oils (Sustainable Palm Oil*, Rapeseed Oil),SpeltFlour, Apricots (3%) (Apricots, Rice Flour, Preservative:Sulphur Dioxide), Rapeseed Oil, Balsamic Onion Chutney (2%) (Red Onions, Red Wine Vinegar, White Onions, Demerara Sugar, Muscovado Sugar, Cornflour, Balsamic Vinegar (Wine Vinegar, Concentrated Grape Must), Salt, Ground Black Pepper), Medium Fat Hard Cheese (Milk), Red Split Lentils, Butter (Milk), Garlic PurÃ©e,WheatFlour, Salt, Coriander, Golden Linseeds (<1%), Brown Linseeds (<1%), Vegetable Stock, Poppy Seeds (<1%), Curry Powder (<1%) (containsMustard), Ground Cayenne Pepper (<1%), Ground Paprika (<1%)","['potato', 'grape', 'cheese', 'butter', 'wine', 'tomato', 'milk', 'onion', 'rice']",9
"INGREDIENTS:potato, beef (17%), water, onion, carrot, leeks,celery, cornflour, rapeseed oil, Cheddar cheese (milk), rice flour, salted butter (milk), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), gram flour, garlic purÃ©e, beef extract,milk, salt, caramelised sugar, thyme, sugar, spirit vinegar, molasses, onion purÃ©e, black pepper, caramel syrup, tamarind paste, white pepper, yeast extract, maize starch, potato starch, ginger purÃ©e, ground bay leaves dextrose anhydrous, acetic acid, cloves, garlic extract.","['potato', 'leeks', 'maize', 'cheese', 'butter', 'beef', 'milk', 'onion', 'rice']",9
"INGREDIENTS:chicken breast (30%), potato, water, carrot, peas, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), pork, white wine, rapeseed oil, cornflour, onion, pork fat, pork rind, pasteurised free rangeegg, pasteurised free rangeeggwhite, chicken extract, tomato purÃ©e, garlic purÃ©e, butter (milk), salt, skimmedmilkpowder, vegetable juice (carrot, mushroom, onion), sage, black pepper, white pepper, sugar, parsley, caramelised sugar powder, yeast extract, thyme, ground bay, yeast, rosemary extract.","['potato', 'chicken', 'pork', 'butter', 'wine', 'tomato', 'peas', 'milk', 'onion']",9
"INGREDIENTS:Sliced beef (26%), onion, water, red pepper, blacksoyabean, spring onion, garlic, sugar, ginger purÃ©e, rice wine, rapeseed oil, cornflour, salt, chicken extract, concentrated pineapple juice, treacle, chopped red chilli, fermentedsoyabean,wheat, cane molasses, yeast extract, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), rice vinegar, onion concentrate.INGREDIENTS:Vegetables (39%) (bean sprouts, carrot, black fungus mushrooms, water chestnut, spring onion), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, rapeseed oil, rice flour, ginger purÃ©e, garlic purÃ©e, sugar, salt, chopped coriander, red chilli, fermentedsoyabean, ground fennel, rice vinegar, white pepper, ground cassia, ground star anise,wheat,wheatflour, onion powder, cornflour, liquorice powder, ground cloves, mushroom extract, ground ginger, potato starch, yeast extract, carrot powder, dried parsley,celeryextract, onion extract, parsley extract, turmeric extract.INGREDIENTS:Cooked free range egg noodles (water, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), toastedsesame seedoil, rapeseed oil, pasteurised free rangeegg, salt, turmeric, paprika), sliced chicken breast (16%), savoy cabbage, black fungus mushrooms, carrot, bean sprouts, rice wine, onion, water, ginger purÃ©e, cornflour, rapeseed oil, garlic, sugar, fermentedsoyabean, salt, treacle, chicken extract,wheat, fermented rice, toastedsesame seedoil, rice vinegar, cane molasses, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin),wheatflour, onion concentrate, shallot, dried red chilli, rice bran oil, colour plain caramel, garlic powder, tapioca starch, red rice koji, spices, oyster extract (mollusc), rice flour, chilli powder, sunflower oil, rosemary extract.INGREDIENTS:Cooked rice (water, long grain rice, broken long grain rice, onion, spring onion, rapeseed oil, ginger purÃ©e, toastedsesame seedoil, salt), pasteurised free rangeegg(16%), petits pois, rapeseed oil, salt.INGREDIENTS:Sliced chicken breast (23%), pineapple, water, red pepper, rice vinegar, sugar, ginger purÃ©e, rapeseed oil, tomato purÃ©e, cornflour, garlic purÃ©e, rice wine, concentrated pineapple juice, fermentedsoyabean, spirit vinegar, salt, fermented rice, colour paprika extract,wheat, cane molasses, onion purÃ©e, tamarind paste, cinnamon, cayenne pepper, ground clove.","['potato', 'chicken', 'beef', 'egg', 'wine', 'tomato', 'cane', 'onion', 'rice']",9
"INGREDIENTS:Half fat cream (milk), diced chicken breast (30%), onion, yogurt (milk), tomato paste, rapeseed oil, low fat natural yogurt (milk), groundcashew nuts, ginger purÃ©e, garlic purÃ©e, sugar, paprika, salt, chopped coriander, butter (milk), ground coriander, oak smoked water, cumin, cornflour, turmeric, ground fenugreek leaf, green chilli, chilli powder, cinnamon, colour (paprika extract), ground ginger, white pepper, clove, ground bay leaf, nutmeg, cardamom.INGREDIENTS:Diced chicken breast (28%), onion, yogurt (milk), coconut extract, half fat cream (milk), low fat natural yogurt (milk), rapeseed oil, desiccated coconut, groundalmonds, ginger purÃ©e, tomato paste, garlic purÃ©e, chopped coriander, groundcashew nuts, salt, ground coriander, sugar, cumin, cornflour, turmeric, paprika, cardamom, mace, ground fenugreek leaf, cinnamon, ground ginger, white pepper, clove, chilli powder, nutmeg, ground bay leaf.INGREDIENTS:Water, basmati rice, onion, rapeseed oil, salt, turmeric, cumin seeds, cardamom pods, cardamom, whole cloves, black peppercorns.INGREDIENTS:Potato (52%), onion, tomato paste, rapeseed oil, garlic purÃ©e, ginger purÃ©e, salt, chopped coriander, ground coriander, cumin, turmeric, paprika,mustardseeds, cumin seeds, asafoetida, fennel, white pepper, chilli powder,mustardpowder, ground fenugreek leaf, ground yellow split peas, ground fenugreek, potato starch, cinnamon, ground ginger, ground split chickpeas, clove, nutmeg, cardamom, ground bay leaf.INGREDIENTS:Fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, rapeseed oil, yeast, low fat natural yogurt (milk), palm oil, spirit vinegar, raising agents (disodium diphosphate, sodium bicarbonate, calcium phosphates), salt, kalonji seeds.INGREDIENTS:COOKED RICE (water, basmati rice), onion, rapeseed oil, salt, turmeric, whole cloves, black peppercorns, cardamom pods, cassia bark, cumin seeds, ground cardamomINGREDIENTS:Fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, rapeseed oil, yeast, low fat yogurt (milk), palm oil, spirit vinegar, raising agents disodium diphosphate, sodium bicarbonate and calcium phosphates, kalonji seeds, salt.","['potato', 'chicken', 'onion', 'butter', 'tomato', 'peas', 'milk', 'nuts', 'rice']",9
"INGREDIENTS:Water, bomba rice, tomato, cooked marinated prawns (13%) (prawns (crustaceans), rapeseed oil, cornflour, chopped parsley, flaked paprika, smoked paprika), diced chicken breast (10%), onion, red pepper, peas, chorizo (4%) (pork, smoked paprika, salt, garlic, preservatives (sodium nitrite, potassium nitrate), rosemary extract), white wine, garlic purÃ©e, olive oil, rapeseed oil, chopped parsley, cod fish extract (fish), chicken extract, cornflour, smoked paprika, salt, tomato paste, sugar, mussel extract (molluscs), chopped thyme, carrot concentrate, onion concentrate, crab extract (crustacean), lobster extract (crustacean), turmeric, paprika, lemon juice, black pepper, dried garlic, chopped sage, chilli powder, cumin, ground ginger, pimento, crackedmustardseeds, ground coriander, white pepper, dried parsley, dried oregano, saffron, dried thyme, fennel, dried marjoram.","['chicken', 'pork', 'wine', 'tomato', 'rice', 'peas', 'fish', 'onion', 'crustaceans']",9
"Spaghetti (Water, DurumWheatSemolina, Sunflower Oil, Salt), Tomatoes, British Beef (8%), Red Wine (Sulphur Dioxide), Smoked Bacon (5%) (Pork, Water, Salt, Preservatives: Sodium Nitrite, Sodium Nitrate and Potassium Nitrate, Antioxidant: Sodium Ascorbate*), British Pork (5%), Onions, Tomato PurÃ©e, Semi SkimmedMilk, Carrots, Parmigiano Reggiano Cheese (Milk), Passata,Celery, Rapeseed Oil, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Balsamic Vinegar of Modena (Wine Vinegar, Concentrated Grape Must,SulphiteAmmonia Caramel), Chicken Liver, Extra Virgin Olive Oil, Beef Stock (British Beef, Yeast Extract, Salt, Tomato PurÃ©e, Molasses, Lemon Juice from Concentrate, Onion Powder), Garlic PurÃ©e, Parsley, Roasted Tomato Sauce (Semi-Dried Tomatoes, Sunflower Oil, Tomato Paste, Extra Virgin Olive Oil, Sugar, Salt, Dried Oregano, Dried Garlic), Red Pepper Flakes, Oregano, Sugar, Salt, Honey, Black Pepper, Vegetarian Worcestershire Sauce (Water, Sugar, Spirit Vinegar, Molasses, Onion PurÃ©e, Salt, Tamarind Paste, Cloves, Ginger PurÃ©e, Garlic PurÃ©e), Ground Nutmeg, Ground Star Anise, *Don't worry, this is part of the traditional curing method of Smoked Bacon","['chicken', 'pork', 'cheese', 'grape', 'beef', 'wine', 'tomato', 'milk', 'onion']",9
"INGREDIENTS:Durumwheatsemolina, water, beef (11%), portobello mushrooms, red wine (7%), onion, wheat flour fortified (wheatflour, calcium carbonate, iron, niacin, thiamin), pasteurised free rangeegg(5%), medium fat hard cheese (milk), dried potato, butter (milk), beef stock, tomato purÃ©e, maize starch, garlic purÃ©e, sugar, sea salt, carrot, salt, porcini mushrooms, red wine vinegar, leek, thyme, brown sugar, garlic, ground black pepper, rosemary, bay leaf, yeast.","['potato', 'maize', 'cheese', 'butter', 'beef', 'wine', 'tomato', 'milk', 'onion']",9
"INGREDIENTS:malted bread (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, maltedwheatflakes,wheatbran,wheatprotein, yeast, maltedbarleyflour, salt, emulsifier (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), spirit vinegar, maltedwheatflour, rapeseed oil, flour treatment agent (ascorbic acid), palm fat, palm oil,wheatstarch), roasted chicken breast (25%) (chicken breast, salt, cornflour), tomato, Caesar dressing (water, Grated Hard Cheese [milk, salt, potato starch, animal rennet, starter culture], cornflour, garlic, spirit vinegar, rapeseed oil, sugar, red wine vinegar, concentrated lemon juice, parsley, chives, salt, black pepper,mustardseeds, preservative (sorbic acid)), apollo lettuce, Caesar mayonnaise (rapeseed oil, Parmigiano Regano Cheese [unpasteurised cowsmilk, potato starch, salt, animal rennet], water, free range pasteurised egg, garlic purÃ©e, red wine vinegar, spirit vinegar, lemon juice from concentrate, cornflour, salt, blackmustardseeds, sugar, chives, parsley, cracked black pepper, yellowmustardflour, anchovy (fish), sunflower oil), black pepper.","['potato', 'chicken', 'bread', 'cheese', 'egg', 'wine', 'tomato', 'fish', 'milk']",9
"INGREDIENTS:Full creammilk, FREE RANGE EGG PASTA (durumwheatsemolina, water, pasteurised free rangeegg), beef (14%), tomato, water, pork (6%), onion, carrot, red wine, tomato purÃ©e, regato cheese (milk),celery, unsalted butter (milk), FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), cornflour, salt, rapeseed oil, beef extract, garlic purÃ©e, sugar, basil, oregano, black pepper, white pepper, bay, clove, nutmeg","['pork', 'cheese', 'butter', 'beef', 'egg', 'wine', 'tomato', 'milk', 'onion']",9
