ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS:Potato, PORK SAUSAGES (24%) (British pork, rusk (FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), water, raising agent (ammonium hydrogen carbonate)), water, pork fat, potato starch, wheat dextrose and maize dextrose, salt, sugar, spices, stabiliser sodium phosphates, Encased in beef collagen casings), water, onions, unsalted butter (milk), tomato purÃ©e, FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), cornflour, WORCESTER SAUCE (spirit vinegar, sugar, tamarind extract, onion powder, mixed spices, garlic powder, lemon juice from concentrate), rapeseed oil, salt, chicken extract, herbs,barleymalt extract, pepper.","['potato', 'chicken', 'pork', 'maize', 'butter', 'beef', 'tomato', 'milk', 'onion']",9
"INGREDIENTS:Potato (37%), water, cooked chicken breast (14%), carrot, peas, red wine, onion, rapeseed oil, chicken extract, cornflour, tomato paste, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), unsalted butter (milk), salt, garlic purÃ©e, pectin, thyme, black pepper, leeks, parsley, garlic, white pepper, bay.","['potato', 'leeks', 'chicken', 'butter', 'wine', 'tomato', 'peas', 'milk', 'onion']",9
"INGREDIENTS:Minced beef (25%), water, tomato, free range egg lasagne (durumwheatsemolina, water, pasteurised free rangeegg), single cream (milk), tomato purÃ©e, onion, vintage Cheddar cheese (milk), smoked bacon lardons (3%) (pork belly, water, salt, preservative (sodium nitrate)), cornflour, mozzarella cheese (milk), mature Cheddar cheese (milk), red wine, beef concentrate, unsalted butter (milk), brown sugar, garlic purÃ©e, salt, sugar, basil, parsley, oregano, sunflower oil, ground fennel, concentrated onion juice, cracked black pepper.","['pork', 'cheese', 'butter', 'beef', 'egg', 'wine', 'tomato', 'milk', 'onion']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Water, Spaghetti (21%) (contains: DurumSemolina, Water), Beef (11%), Pork (11%), Chopped Tomatoes (9%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Onion, Tomato Juice (2%), Carrots, White Bread (contains:Flour (contains Calcium, Iron, Niacin, Thiamin), Water, Yeast,Flour, Salt,Protein, Vegetable Fat (Palm, Rapeseed), Preservative: Calcium Propionate, Emulsifiers: Mono- and Diglycerides of Fatty Acids, Mono- and Diacetyltartaric Acid Esters of Mono- and Diglycerides of Fatty Acids, Sodium Stearoyl-2-lactylate, Flour Treatment Agent: Ascorbic Acid),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Tomato Puree, Unsalted Butter, Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from Concentrate), Onion Powder), Mediterranean Vegetable Stock (contains: Partially Reconsituted Vegetables (Onion, Red Bell Pepper, Organic Potato, Asparagus, Artichoke,), Maltodextrin, Tomato Puree, Salt, Sugar, Natural Flavouring, Sun Dried Tomato Paste (Sun Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Rapeseed Oil), Rapeseed Oil, Free Range Pasteurised Whole, Garlic, Parsley, Basil, Worcester Sauce (contains: Water, Sugar, Spirit Vinegar, Molasses, Onion Puree, Salt, Tamarind Paste, Cloves, Ginger Puree, Garlic Puree), White Pepper.","['potato', 'chicken', 'bread', 'pork', 'butter', 'beef', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (19%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Semi Skimmed, Chicken (15%), Mushrooms (7%), Free RangeLasagne Sheets (6%) (contain: DurumSemolina, Free Range), Cheddar Cheese (5%), Onions,, Carrots, White Bread (contains:Flour (Calcium, Iron, Niacin, Thiamin), Water, Yeast, Salt,Flour, FermentedFlour, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Dyglycerides of Fatty Acids, Sodium Stearol-2- Lactylate, Vegetable Fat (Rapeseed, Palm), Flour Treatment Agent: Ascorbic Acid), Tomato Puree (2%),Flour (contains: Calcium Carbonate, Iron, Nicotinamide (Vit B3), Thiamine Hydrochloride (Vit B1)), Butter, Rapeseed Oil, Regato Cheese, Mediterranean Vegatable Stock (contains: Partially Reconstituted Vegetables (Onion, Red Bell Pepper, Artichoke,, Potato), Tomato Puree, Salt, Sugar, Maltodextrin, Sun-Dried Tomato Paste (Sun-Dried Tomato, Sunflower Oil, Salt, Natural Flavouring, White Wine Vinegar, Black Pepper), Olive Oil, Natural Flavouring), Sugar, Red Pesto (contains: Soaked Sundried Tomatoes (Sundried Tomatoes, Water, Salt, Grape Vinegar), Sunflower Oil, Extra Virgin Olive Oil, Vegetarian Medium Fat Hard Cheese (Cow's, Salt, Microbial Rennet), Sun Dried Tomatoes (Sun Dried Tomatoes, Extra Virgin Olive Oil, Salt, Grape Vinegar), Semidried Tomatoes in Oil (Semidried Tomatoes, Sunflower Oil, Sugar, Salt, Garlic, Oregano), Herbs de Provence (Rosemary, Marjoram, Parsley, Basil, Kibbled Bay Leaves, Thyme, Oregano, Sage), Garlic Puree), Salt, Garlic, Basil, Parsley, English(contains: Water,Flour, Sugar, Salt,Flour, Turmeric, Acidity Regulator: Citric Acid, Stabiliser (Xanthan Gum)), Sage, Pepper, Nutmeg.","['potato', 'chicken', 'bread', 'cheese', 'grape', 'butter', 'wine', 'tomato', 'onion']",9
"Chopped Tomatoes (21%) (contain: Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid), Pork Shoulder (19%), Wholewheat Spaghetti (17%)(Wholewheat Durum Semolina, Water), Dark Speckled Lentils (12%), Onions, Red Wine (5%) (contains: Preservative: Potassium),, Baby Spinach (3%), Tomato Puree (3%), Roast Chicken Stock (contains: Roast Chicken, Maltodextrin, Salt, Natural Flavouring, Chicken Fat, Sugar, Lemon Juice (from concentrate), Onion Powder), Garlic, Beef Glace (contains: Beef Stock (Water, Beef Stock), Flavourings, Yeast Extracts, Glucose Syrup, Salt, Sugar, Maltodextrin), Rapeseed Oil, Gluten Free Flour (contains: Rice, Potato, Tapioca, Maize, Buckwheat), Honey, Basil, Ground Fennel, Oregano, Thyme, Rosemary.","['potato', 'chicken', 'pork', 'maize', 'beef', 'wine', 'tomato', 'onion', 'rice']",9
"Water, White Sauce (21%) (Water, Rapeseed Oil,WheatFlour, Modified Maize Starch,MilkSugar,MilkProteins, Dried SkimmedMilk, Salt, Medium Fat Hard Cheese (Milk), Ground Nutmeg), Cooked Pasta (16%) (DurumWheatSemolina, Water), Cooked Beef (16%), Concentrated Tomato Paste, Red Cheddar Cheese (3%) (Cheese (Milk), Potato Starch, Colour: Annatto), Onion, Modified Maize Starch, Carrot Puree, Salt, Garlic PurÃ©e, Basil, Dried Oregano, Black Pepper.ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN EGG, FISH AND SOYA.Contains:wheat,milk","['potato', 'maize', 'cheese', 'beef', 'egg', 'fish', 'tomato', 'milk', 'onion']",9
"Rehydrated Potato (Water, Dried Potato Flake (Dried Potato (Sulphites), Emulsifiers: Mono- and Diglycerides of Fatty Acids, Diphosphates), Dried Potato (Potato (Sulphites), Emulsifiers: Mono- and Diglycerides of Fatty Acids, Diphosphates), Water, Minced Lamb (5%), Minced Mutton (5%), Carrot, Rapeseed Oil, Modified Maize Starch,WheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Peas, Salt, Tomato Paste, Vegetable Bouillon (Salt, Dried Glucose Syrup, Potato Starch, Dried Vegetables (Dried Onion, Carrot Powder, Leek Powder), Yeast Extract (Yeast Extract, Salt), Sugar, Sunflower Oil, Dried Parsley, Turmeric, Black Pepper), Lamb Stock (Water, Yeast Extract, Dried Lamb, Salt), Sugar,BarleyMalt Extract, Onion Powder, Mint, Butter (Milk), Ground Black Pepper, Garlic Powder, Rosemary.ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.Contains:sulphites,wheat,barley,milk","['potato', 'maize', 'milk', 'butter', 'mutton', 'tomato', 'peas', 'lamb', 'onion']",9
